Test Name,Benchmark,Percentage,AMAT,Max Cycle Count,L3 Accesses,L2 Private Hit Rate,L2 Shared Hit Rate,L2 MPKI,L2S MPKI,L2P MPKI
70_4xgapbs,4xgapbs,70,4.0332561387375,1214787253,3088885,0.013617760963351554,0.08698012977247253,0.647203256406888,0.3088882882879672,0.33831496811892087
70_gapbs_all_cores,gapbs_all_cores,70,4.031871497433343,4756896049,3006759,0.003176872728353476,0.02557116574298619,0.6092414099966637,0.300675510114066,0.30856589988259764
40_4xgapbs,4xgapbs,40,4.033181691230985,1214827487,3096923,0.061812700898279144,0.02691402161580278,0.6279495085020013,0.3096919589672148,0.31825754953478647
40_gapbs_all_cores,gapbs_all_cores,40,4.031849651170104,4756919773,3009587,0.016816494201024452,0.007684739394123237,0.6042479441644552,0.30095862238277127,0.30328932178168394
10_4xgapbs,4xgapbs,10,4.036806116950558,1216738914,3796638,0.05023565970125578,0.002975601954742804,0.7604595918582827,0.3796632467547168,0.3807963451035659
10_gapbs_all_cores,gapbs_all_cores,10,4.033961625227051,4761940322,3408635,0.01456227449848463,0.0015858003209678596,0.6822675310640725,0.3408630658767993,0.34140446518727313
75_4xgapbs,4xgapbs,75,4.032965769821195,1214811822,3026520,0.01361852160926337,0.1053443093593403,0.6409362142936675,0.30264983463122813,0.3382863796624394
75_gapbs_all_cores,gapbs_all_cores,75,4.031822106302935,4756709375,2992286,0.0031775085632175923,0.030264081945223585,0.6077948135312644,0.2992281635757234,0.308566649955541
80_4xgapbs,4xgapbs,80,4.032988237903253,1214756885,3029229,0.01361766657188892,0.10440876081598188,0.6411562121426084,0.3029207324204071,0.3382354797222013
80_gapbs_all_cores,gapbs_all_cores,80,4.0318220468518495,4756797676,2992280,0.003177156775807736,0.030275140162685937,0.6077978031950714,0.29922790311000497,0.30856990008506635
50_4xgapbs,4xgapbs,50,4.033174206100372,1214907366,3097097,0.06181560265289554,0.026843142836853493,0.6279617678024018,0.3097094375212517,0.3182523302811501
50_gapbs_all_cores,gapbs_all_cores,50,4.031851209527696,4756916279,3009806,0.01681691105152051,0.007606641352960028,0.6042671864626481,0.30098009516608637,0.3032870912965618
20_4xgapbs,4xgapbs,20,4.036025408328308,1216326737,3624754,0.06174960960582096,0.005299574705836831,0.7268807643027007,0.36247478379286757,0.36440598050983314
20_gapbs_all_cores,gapbs_all_cores,20,4.032001482052602,4756989457,3037868,0.01947485060249726,0.0030389271471365823,0.6084987995806791,0.30378640039936894,0.30471239918131016
25_4xgapbs,4xgapbs,25,4.036515215647841,1216558966,3718589,0.06027501318408298,0.005323538293926614,0.7457025150597207,0.37185616484916506,0.3738463502105557
25_gapbs_all_cores,gapbs_all_cores,25,4.032140607611519,4757405309,3063918,0.019316972728566677,0.00293367932200279,0.6136838879129529,0.30639119484675104,0.30729269306620194
90_4xgapbs,4xgapbs,90,4.034390116662401,1214921349,3021603,3.6157285094091427e-06,0.317166524108522,0.7446663921087231,0.3021589171999313,0.44250747490879183
90_gapbs_all_cores,gapbs_all_cores,90,4.032861696952813,4757235799,2992567,0.0,0.2160314764501652,0.6809759451682609,0.2992562364520897,0.38171970871617117
60_4xgapbs,4xgapbs,60,4.033179630080622,1214833310,3097016,0.061816067903194376,0.026874709744965194,0.6279553251954365,0.3097011685553021,0.3182541566401344
60_gapbs_all_cores,gapbs_all_cores,60,4.031850439064864,4756817483,3009843,0.01681634992427229,0.007589860666261768,0.6042695254341094,0.30098381457330387,0.3032857108608055
30_4xgapbs,4xgapbs,30,4.033343531165746,1214898975,3134068,0.06168461372302232,0.01570874656023738,0.6318106715289343,0.3134044544810627,0.31840621704787164
30_gapbs_all_cores,gapbs_all_cores,30,4.0318872580166785,4756728468,3017899,0.016935813496983424,0.004936248503892353,0.6050766732777706,0.30178978691936686,0.3032868863584037
